U|1386803105|44788985|10|2009-06-30|2009|2|2|2009|2010-08-24|47|2|0|1
U|1387641306|29214617|2|2010-06-30|2010|2|2|2010|2011-07-19|133|4|0|1
U|1387641361|29214617|3|2010-06-30|2010|2|2|2010|2011-07-19|133|4|0|1
U|1387645197|29214617|4|2010-06-30|2010|2|2|2010|2011-07-19|133|5|0|1
U|1387665458|29214617|10|2010-06-30|2010|2|2|2010|2011-07-19|133|4|0|1
U|1401967529|5507791|2|2009-12-31|2009|4|4|2009|2010-01-28|78|2|0|1
U|1406976293|20332857|2|2009-12-31|2009|4|4|2009|2011-03-30|50|3|0|1
U|1415195739|13360580|2|2009-03-31|2009|1|1|2009|2010-05-12|47|5|0|1
U|1415205661|13360580|3|2009-03-31|2009|1|1|2009|2010-05-12|47|5|0|1
A|1415205791|13360580|4|2009-03-31|2009|1|1|2009|2010-05-12|47|5|0|1
U|1415687898|46263794|2|2010-03-31|2010|1|1|2010|2010-08-12|47|3|0|1
U|1415705379|46263794|3|2010-03-31|2010|1|1|2010|2010-08-12|47|3|0|1
U|1415705779|46263794|4|2010-03-31|2010|1|1|2010|2010-08-12|47|3|0|1
U|1420647725|29214617|10|2010-12-31|2010|4|4|2010|2012-04-01|133|4|0|1
U|1460977766|20332857|2|2010-12-31|2010|4|4|2010|2012-03-29|50|3|0|1
U|1462148912|29214617|2|2011-06-30|2011|2|2|2011|2012-07-11|133|3|0|1
U|1462148964|29214617|3|2011-06-30|2011|2|2|2011|2012-07-11|133|3|0|1
U|1462151401|29214617|4|2011-06-30|2011|2|2|2011|2012-07-11|133|3|0|1
U|1462159399|29214617|10|2011-06-30|2011|2|2|2011|2012-07-11|133|3|0|1
U|1485216130|20406104|3|2011-06-30|2011|2|2|2011|2011-09-26|16|1|0|1
U|1485246897|20406104|2|2011-03-31|2011|1|1|2011|2011-05-09|16|1|0|1
U|1485247195|20406104|3|2011-03-31|2011|1|1|2011|2011-05-09|16|1|0|1
A|1485247493|20406104|4|2011-03-31|2011|1|1|2011|2011-05-09|16|1|0|1
U|1485352123|20406104|10|2011-06-30|2011|2|2|2011|2011-09-26|16|1|0|1
U|1489825779|30518347|2|2008-06-30|2008|2|2|2008|2009-07-12|133|4|0|1
U|1489825783|30518347|3|2008-06-30|2008|2|2|2008|2009-07-12|133|4|0|1
U|1489836226|30518347|4|2008-06-30|2008|2|2|2008|2009-07-12|133|3|0|1
U|1489888899|30518347|10|2008-06-30|2008|2|2|2008|2009-07-12|133|4|0|1
U|1495586364|44788985|3|2010-09-30|2010|3|3|2010|2011-08-08|47|3|0|1
A|1495586456|44788985|2|2010-09-30|2010|3|3|2010|2011-08-08|47|4|0|1
U|1495586687|44788985|3|2010-06-30|2010|2|2|2010|2011-08-08|47|3|0|1
U|1495597248|44788985|4|2010-09-30|2010|3|3|2010|2011-08-08|47|3|0|1
U|1495605000|44788985|2|2010-06-30|2010|2|2|2010|2011-08-08|47|3|0|1
U|1495605001|44788985|4|2010-06-30|2010|2|2|2010|2011-08-08|47|3|0|1
U|1495738321|44788985|10|2010-06-30|2010|2|2|2010|2011-08-08|47|3|0|1
A|1495738412|44788985|10|2010-12-31|2010|4|4|2010|2011-03-01|47|2|0|1
U|1555449240|11147204|2|2008-06-30|2008|2|2|2008|2009-07-27|133|4|0|2
U|1555449254|11147204|3|2008-06-30|2008|2|2|2008|2009-07-27|133|4|0|2
U|1555463207|11147204|4|2008-06-30|2008|2|2|2008|2009-07-27|133|3|0|2
U|1555520611|11147204|10|2008-06-30|2008|2|2|2008|2009-07-27|133|4|0|2
U|1556826643|5507791|2|2008-09-30|2008|3|3|2008|2009-10-28|78|2|0|1
U|1556826644|5507791|2|2009-09-30|2009|3|3|2009|2009-10-28|78|2|0|1
U|1556826663|5507791|3|2008-09-30|2008|3|3|2008|2009-10-28|78|2|0|1
U|1556826664|5507791|3|2009-09-30|2009|3|3|2009|2009-10-28|78|2|0|1
U|1556826684|5507791|4|2009-09-30|2009|3|3|2009|2009-10-28|78|2|0|1
A|1564114113|46263794|10|2010-12-31|2010|4|4|2010|2012-04-19|47|3|0|1
U|1575810627|20406104|4|2012-06-30|2012|2|2|2012|2013-08-08|16|2|0|1
U|1590349293|225078297|2|2011-12-31|2011|4|4|2011|2013-02-24|160|2|0|1
U|1590349383|225078297|2|2012-12-31|2012|4|4|2012|2014-04-30|160|3|0|1
U|1593807392|20406104|10|2011-12-31|2011|4|4|2011|2012-02-26|16|2|0|1
D|1602601276|226802015|1|2009-12-31|2009|4|4|2009|2010-03-01|85|2|0|1
D|1602602187|226802015|1|2008-12-31|2008|4|4|2008|2009-03-01|85|2|0|1
D|1602603839|226802015|1|2010-12-31|2010|4|4|2010|2011-03-01|85|2|0|1
D|1602603894|226802015|1|2011-12-31|2011|4|4|2011|2012-02-29|85|2|0|1
D|1602723060|226802015|4|2008-12-31|2008|4|4|2008|2009-03-01|85|2|0|1
D|1602728877|226802015|4|2011-12-31|2011|4|4|2011|2012-02-29|85|2|0|1
D|1602731456|226802015|3|2008-12-31|2008|4|4|2008|2009-03-01|85|2|0|1
D|1602739461|226802015|3|2011-12-31|2011|4|4|2011|2012-02-29|85|2|0|1
D|1602743633|226802015|3|2009-12-31|2009|4|4|2009|2010-03-01|85|2|0|1
D|1602744797|226802015|3|2010-12-31|2010|4|4|2010|2011-03-01|85|2|0|1
D|1602746000|226802015|4|2010-12-31|2010|4|4|2010|2011-03-01|85|2|0|1
D|1602748030|226802015|4|2009-12-31|2009|4|4|2009|2010-03-01|85|2|0|1
D|1603155725|226802015|10|2009-12-31|2009|4|4|2009|2010-03-01|85|2|0|1
D|1603156030|226802015|10|2010-12-31|2010|4|4|2010|2011-03-01|85|2|0|1
D|1603156753|226802015|10|2011-12-31|2011|4|4|2011|2012-02-29|85|2|0|1
D|1603160334|226802015|10|2008-12-31|2008|4|4|2008|2009-03-01|85|2|0|1
D|1613387440|226802015|1|2012-12-31|2012|4|4|2012|2013-03-01|85|2|0|1
D|1613388035|226802015|3|2012-12-31|2012|4|4|2012|2013-03-01|85|2|0|1
D|1613388091|226802015|4|2012-12-31|2012|4|4|2012|2013-03-01|85|2|0|1
D|1613389908|226802015|10|2012-12-31|2012|4|4|2012|2013-03-01|85|2|0|1
U|1622422787|20342520|3|2013-03-31|2013|1|3|2013|2019-02-11|125|4|0|1
U|1622423016|20342520|2|2013-03-31|2013|1|3|2013|2019-02-11|125|4|0|1
U|1622438190|20342520|4|2013-03-31|2013|1|3|2013|2019-02-11|125|4|0|1
A|1629155896|225078297|4|2012-09-30|2012|3|3|2012|2013-10-29|160|2|0|1
D|1669195486|226802015|1|2013-12-31|2013|4|4|2013|2014-03-01|85|2|0|1
D|1669199723|226802015|3|2013-12-31|2013|4|4|2013|2014-03-01|85|2|0|1
D|1669200080|226802015|4|2013-12-31|2013|4|4|2013|2014-03-01|85|2|0|1
D|1669213182|226802015|10|2013-12-31|2013|4|4|2013|2014-03-01|85|2|0|1
U|1672758348|137405487|2|2013-06-30|2013|2|2|2013|2014-08-15|88|3|0|1
U|1684137298|137405487|2|2012-04-01|2012|1|1|2012|2013-04-16|88|1|0|1
U|1684137331|137405487|3|2012-04-01|2012|1|1|2012|2013-04-16|88|1|0|1
U|1684137365|137405487|4|2012-04-01|2012|1|1|2012|2013-04-16|88|1|0|1
U|1715571140|27800048|2|2013-09-30|2013|3|3|2013|2014-10-14|158|4|0|1
U|1715571210|27800048|3|2013-09-30|2013|3|3|2013|2014-10-14|158|4|0|1
U|1715643886|27800048|4|2013-09-30|2013|3|3|2013|2014-10-14|158|4|0|1
A|1728683365|241116466|1|2014-12-31|2014|4|4|2014|2015-03-01|85|2|0|1
A|1728694651|241116466|3|2014-12-31|2014|4|4|2014|2015-03-01|85|2|0|1
A|1728695639|241116466|4|2014-12-31|2014|4|4|2014|2015-03-01|85|2|0|1
A|1728735944|241116466|10|2014-12-31|2014|4|4|2014|2015-03-01|85|2|0|1
D|1729162642|226802015|1|2014-12-31|2014|4|4|2014|2015-03-01|85|2|0|1
D|1729174588|226802015|3|2014-12-31|2014|4|4|2014|2015-03-01|85|2|0|1
D|1729175611|226802015|4|2014-12-31|2014|4|4|2014|2015-03-01|85|2|0|1
D|1729209692|226802015|10|2014-12-31|2014|4|4|2014|2015-03-01|85|2|0|1
U|1757456295|27800048|2|2013-12-31|2013|4|4|2013|2015-03-25|158|4|0|1
U|1757456296|27800048|2|2014-12-31|2014|4|4|2014|2016-03-22|158|5|0|1
A|1787754378|20450037|4|2014-03-31|2014|1|1|2014|2016-04-04|33|2|0|1
A|1787860126|241116466|1|2015-12-31|2015|4|4|2015|2016-02-29|85|2|0|1
A|1787871962|241116466|3|2015-12-31|2015|4|4|2015|2016-02-29|85|2|0|1
A|1787873041|241116466|4|2015-12-31|2015|4|4|2015|2016-02-29|85|2|0|1
A|1787909708|241116466|10|2015-12-31|2015|4|4|2015|2016-02-29|85|2|0|1
D|1788574403|226802015|1|2015-12-31|2015|4|4|2015|2016-02-29|85|2|0|1
D|1788588078|226802015|3|2015-12-31|2015|4|4|2015|2016-02-29|85|2|0|1
D|1788589097|226802015|4|2015-12-31|2015|4|4|2015|2016-02-29|85|2|0|1
D|1788637303|226802015|10|2015-12-31|2015|4|4|2015|2016-02-29|85|2|0|1
U|1803797381|309262706|3|2015-06-30|2015|2|2|2015|2016-08-15|156|4|0|1
U|1803797582|309262706|2|2015-03-31|2015|1|1|2015|2016-08-15|156|4|0|1
U|1803797583|309262706|2|2015-06-30|2015|2|2|2015|2016-08-15|156|4|0|1
U|1803797587|309262706|3|2015-03-31|2015|1|1|2015|2016-08-15|156|4|0|1
U|1803797591|309262706|4|2015-03-31|2015|1|1|2015|2016-08-15|156|4|0|1
U|1803797659|309262706|4|2015-06-30|2015|2|2|2015|2016-08-15|156|5|0|1
U|1804925541|309262706|10|2015-06-30|2015|2|2|2015|2016-08-15|156|4|0|1
U|1824604918|7688925|2|2016-12-31|2016|4|2|2017|2018-01-15|9|5|0|1
U|1824604919|7688925|3|2016-12-31|2016|4|2|2017|2018-01-15|9|5|0|1
U|1824604994|7688925|4|2016-12-31|2016|4|2|2017|2018-01-15|9|5|0|1
U|1824629030|7688925|10|2016-12-31|2016|4|2|2017|2018-01-15|9|5|0|1
D|1837485883|226802015|1|2016-12-31|2016|4|4|2016|2017-03-01|85|2|0|1
D|1837496606|226802015|3|2016-12-31|2016|4|4|2016|2017-03-01|85|2|0|1
D|1837497575|226802015|4|2016-12-31|2016|4|4|2016|2017-03-01|85|2|0|1
D|1837530703|226802015|10|2016-12-31|2016|4|4|2016|2017-03-01|85|2|0|1
A|1838138455|241116466|1|2016-12-31|2016|4|4|2016|2017-03-01|85|2|1|1
A|1838150334|241116466|3|2016-12-31|2016|4|4|2016|2017-03-01|85|2|1|1
A|1838151380|241116466|4|2016-12-31|2016|4|4|2016|2017-03-01|85|2|1|1
A|1838190242|241116466|10|2016-12-31|2016|4|4|2016|2017-03-01|85|2|1|1
U|1849219341|7688925|2|2017-06-30|2017|2|4|2017|2018-08-29|9|5|0|1
U|1849433550|7688925|10|2017-06-30|2017|2|4|2017|2018-08-29|9|5|0|1
U|1859818711|430869791|2|2017-06-30|2017|2|2|2017|2020-01-10|160|4|0|1
U|1859818713|430869791|3|2017-06-30|2017|2|2|2017|2020-01-10|160|4|0|1
U|1859818761|430869791|4|2017-06-30|2017|2|2|2017|2020-01-10|160|4|0|1
U|1859921549|430869791|10|2017-06-30|2017|2|2|2017|2020-01-10|160|4|0|1
U|1881704341|290196729|2|2017-10-17|2017|3|1|2018|2017-11-01|118|1|0|2
U|1881704345|290196729|3|2017-10-17|2017|3|1|2018|2017-11-01|118|1|0|2
U|1881704349|290196729|4|2017-10-17|2017|3|1|2018|2017-11-01|118|1|0|2
A|1881945219|264085721|1|2017-12-31|2017|4|4|2017|2018-03-30|85|2|1|1
A|1881957799|264085721|3|2017-12-31|2017|4|4|2017|2018-03-30|85|2|1|1
A|1881958788|264085721|4|2017-12-31|2017|4|4|2017|2018-03-30|85|2|1|1
A|1881998664|264085721|10|2017-12-31|2017|4|4|2017|2018-03-30|85|2|1|1
D|1882978028|226802015|1|2017-12-31|2017|4|4|2017|2018-03-01|85|2|0|1
D|1882989545|226802015|3|2017-12-31|2017|4|4|2017|2018-03-01|85|2|0|1
D|1882990586|226802015|4|2017-12-31|2017|4|4|2017|2018-03-01|85|2|0|1
D|1883025636|226802015|10|2017-12-31|2017|4|4|2017|2018-03-01|85|2|0|1
U|1883615797|430869791|10|2017-12-31|2017|4|4|2017|2018-04-17|160|2|0|1
U|1909749153|27800048|2|2014-09-30|2014|3|3|2014|2015-10-15|158|4|0|1
U|1909749159|27800048|3|2014-09-30|2014|3|3|2014|2015-10-15|158|4|0|1
U|1909749381|27800048|4|2014-09-30|2014|3|3|2014|2015-10-15|158|4|0|1
U|1915644815|4805295|2|2018-09-30|2018|3|3|2018|2019-11-07|160|4|0|1
U|1915644816|4805295|3|2018-09-30|2018|3|3|2018|2019-11-07|160|4|0|1
U|1915645615|4805295|4|2018-09-30|2018|3|3|2018|2019-11-07|160|4|0|1
A|1915753374|51711508|2|2014-12-31|2014|4|4|2014|2015-04-14|160|2|0|1
D|1919367739|318391912|1|2015-12-31|2015|4|4|2015|2017-04-12|32|3|0|1
D|1919368218|318391912|1|2017-12-31|2017|4|4|2017|2019-03-29|32|3|0|1
D|1919393052|318391912|2|2015-12-31|2015|4|4|2015|2017-04-12|32|2|0|1
D|1919393284|318391912|2|2017-12-31|2017|4|4|2017|2019-03-29|32|3|0|1
D|1919393553|318391912|3|2015-12-31|2015|4|4|2015|2017-04-12|32|3|0|1
D|1919393785|318391912|3|2017-12-31|2017|4|4|2017|2019-03-29|32|3|0|1
D|1919394113|318391912|4|2015-12-31|2015|4|4|2015|2017-04-12|32|3|0|1
D|1919394610|318391912|4|2017-12-31|2017|4|4|2017|2019-03-29|32|3|0|1
D|1919398156|318391912|2|2015-09-30|2015|3|3|2015|2017-04-12|32|2|0|1
D|1919398594|318391912|2|2017-09-30|2017|3|3|2017|2019-03-29|32|4|0|1
D|1919399050|318391912|3|2015-09-30|2015|3|3|2015|2017-04-12|32|2|0|1
D|1919399484|318391912|3|2017-09-30|2017|3|3|2017|2019-03-29|32|4|0|1
D|1919400169|318391912|4|2016-09-30|2016|3|3|2016|2018-03-25|32|4|0|1
D|1919400374|318391912|4|2017-09-30|2017|3|3|2017|2019-03-29|32|4|0|1
D|1919641596|318391912|10|2015-12-31|2015|4|4|2015|2017-04-12|32|2|0|1
D|1919641828|318391912|10|2017-12-31|2017|4|4|2017|2019-03-29|32|3|0|1
U|1921164557|12668599|2|2018-09-30|2018|3|2|2019|2018-11-10|72|1|0|1
U|1921164559|12668599|3|2018-09-30|2018|3|2|2019|2018-11-10|72|1|0|1
U|1921164599|12668599|4|2018-09-30|2018|3|2|2019|2018-11-10|72|1|0|1
U|1935995697|882893|1|2018-09-30|2018|3|4|2018|2018-12-18|27|2|0|1
U|1936386323|26047444|1|2018-06-30|2018|2|4|2018|2020-01-09|119|4|0|1
U|1936392459|26047444|3|2018-06-30|2018|2|4|2018|2020-01-09|119|4|0|1
U|1936392466|26047444|4|2018-06-30|2018|2|4|2018|2020-01-09|119|4|0|1
U|1941571346|25198699|2|2018-11-30|2018|4|1|2019|2020-01-14|160|4|0|1
U|1941571387|25198699|3|2018-11-30|2018|4|1|2019|2020-01-14|160|4|0|1
U|1941571396|25198699|4|2018-11-30|2018|4|1|2019|2020-01-14|160|3|0|1
U|1941860032|20387128|1|2018-12-31|2018|4|4|2018|2019-02-28|120|2|0|1
U|1942029889|881777|2|2018-11-30|2018|4|3|2019|2020-01-14|111|4|0|1
U|1942029890|881777|3|2018-11-30|2018|4|3|2019|2020-01-14|111|4|0|1
U|1942030051|881777|4|2018-11-30|2018|4|3|2019|2020-01-14|111|5|0|1
U|1942111350|574981847|2|2018-10-31|2018|3|2|2019|2020-01-14|55|5|0|1
U|1942111351|574981847|3|2018-10-31|2018|3|2|2019|2020-01-14|55|5|0|1
U|1942114828|574981847|10|2018-10-31|2018|3|2|2019|2020-01-14|55|5|0|1
